user_id,posted,item_id,recommend,sentiment,year
dpuser,2013-12-13,206500,True,neutral,2013
cetrox,2015-07-27,269210,True,buena,2015
cetrox,2014-08-02,304930,True,neutral,2014
daninjaXD,2014-01-24,440,True,buena,2014
76561198092345811,2015-06-12,250900,True,mala,2015
76561198092345811,2014-10-15,4000,True,buena,2014
76561198092345811,2015-03-01,93200,True,buena,2015
76561197992870209,2015-03-07,301520,True,neutral,2015
76561197992870209,2011-12-27,105600,True,buena,2011
regansmash1,2015-10-07,255710,True,neutral,2015
regansmash1,2015-07-11,12210,True,buena,2015
regansmash1,2015-06-08,22380,True,neutral,2015
regansmash1,2015-04-02,203160,True,buena,2015
regansmash1,2015-02-12,214950,True,neutral,2015
regansmash1,2015-01-16,206420,True,buena,2015
76561198050553497,2014-07-07,440,True,buena,2014
NXJUPTUS,2015-08-31,730,True,buena,2015
nivlacoaix,2015-06-10,250900,True,neutral,2015
DM420,2012-11-06,570,True,neutral,2012
DM420,2012-12-06,107800,True,buena,2012
DM420,2011-10-20,105600,True,buena,2011
DM420,2011-10-20,4000,True,neutral,2011
DM420,2011-10-20,1250,True,buena,2011
DM420,2011-10-03,42910,True,buena,2011
whofckcares,2015-10-25,242760,True,buena,2015
76561198234911980,2015-06-30,335800,True,buena,2015
76561198234911980,2015-10-31,440,True,buena,2015
76561198089084860,2013-12-21,440,True,neutral,2013
danmarcantonio,2014-12-15,274940,True,neutral,2014
danmarcantonio,2014-07-30,261760,True,buena,2014
danmarcantonio,2014-06-03,263440,True,buena,2014
danmarcantonio,2014-12-23,298110,True,neutral,2014
76561198064894873,2013-12-06,234530,True,buena,2013
iLaGGaH,2013-02-21,570,True,buena,2013
iLaGGaH,2014-11-28,47920,False,mala,2014
iLaGGaH,2015-11-09,115320,True,buena,2015
iLaGGaH,2015-11-09,55230,True,neutral,2015
iLaGGaH,2015-06-14,242760,True,neutral,2015
iLaGGaH,2014-12-30,233130,True,buena,2014
iLaGGaH,2014-03-08,264200,True,neutral,2014
iLaGGaH,2013-12-07,1250,True,neutral,2013
o_danone,2014-02-25,226320,True,neutral,2014
o_danone,2013-12-23,224260,True,buena,2013
o_danone,2014-06-08,263440,True,neutral,2014
o_danone,2013-12-13,70000,True,buena,2013
danthettt,2014-07-29,221100,True,neutral,2014
danthettt,2013-12-03,236390,False,mala,2013
danthettt,2014-03-24,218620,True,buena,2014
danthettt,2014-07-10,242050,True,buena,2014
danthettt,2014-06-29,8930,True,neutral,2014
danthettt,2014-05-26,228400,True,neutral,2014
danthettt,2014-04-05,550,True,buena,2014
danthettt,2014-01-11,219640,True,mala,2014
danthettt,2013-12-16,218230,True,buena,2013
76561198095226942,2014-05-22,4000,True,neutral,2014
76561198065514797,2014-05-25,232810,True,neutral,2014
76561198065514797,2014-12-26,246420,True,buena,2014
76561198065514797,2013-06-08,200210,True,buena,2013
76561198006158702,2015-02-02,10220,False,mala,2015
76561198071650293,2014-09-10,304930,True,mala,2014
76561198071650293,2013-12-13,218230,True,neutral,2013
nikolascortes,2014-12-05,223710,True,neutral,2014
nikolascortes,2014-09-26,550,True,neutral,2014
nikolascortes,2014-06-28,218620,True,neutral,2014
nikolascortes,2014-02-13,440,True,neutral,2014
76561198061818198,2015-06-11,730,True,buena,2015
DarkTitan9174,2014-11-23,39000,True,neutral,2014
DarkTitan9174,2014-08-24,319510,True,mala,2014
DarkTitan9174,2014-07-31,280740,True,mala,2014
DarkTitan9174,2014-06-22,4000,True,neutral,2014
76561198040576023,2013-12-28,440,True,buena,2013
76561198079344227,2015-01-01,269370,True,neutral,2015
76561198079344227,2015-01-05,47810,True,neutral,2015
76561198120785462,2015-10-22,289090,False,mala,2015
DarkerPlaysGames,2014-08-05,202090,True,buena,2014
Darkfuji,2015-03-31,346900,False,neutral,2015
76561198105242944,2014-07-12,301520,True,mala,2014
76561198105242944,2013-12-20,239220,True,mala,2013
76561198105242944,2015-09-01,730,True,neutral,2015
eliteboy,2015-12-09,730,True,buena,2015
DarkNinja1369,2012-10-09,49520,True,buena,2012
aidenisbae,2015-07-20,354140,True,neutral,2015
aidenisbae,2015-06-20,240,True,buena,2015
aidenisbae,2014-12-22,250320,True,buena,2014
aidenisbae,2014-07-19,227100,False,neutral,2014
aidenisbae,2014-01-07,202750,True,neutral,2014
Darkos___,2014-06-22,107410,True,mala,2014
76561198088209379,2014-04-24,49520,True,neutral,2014
76561198065890757,2013-12-21,241700,True,mala,2013
76561198051255089,2014-07-10,48700,True,neutral,2014
76561198051255089,2013-12-26,440,True,buena,2013
theofficiald4rk,2014-06-27,221100,True,mala,2014
theofficiald4rk,2015-10-25,235540,False,neutral,2015
76561198039480319,2014-04-07,212680,True,buena,2014
kenzaka482,2014-08-19,222880,True,buena,2014
kenzaka482,2014-12-26,48700,True,neutral,2014
76561198062145857,2015-07-13,268420,True,buena,2015
76561198084441276,2014-09-25,220,True,neutral,2014
76561198084441276,2014-06-29,730,True,neutral,2014
76561198086509186,2014-01-07,240320,False,neutral,2014
Azgrai,2014-03-16,242720,False,mala,2014
Azgrai,2014-01-01,225080,True,neutral,2014
Azgrai,2013-11-30,230410,True,buena,2013
Azgrai,2014-02-19,272060,True,buena,2014
76561198017659661,2015-10-22,235540,True,buena,2015
76561198049711406,2014-12-31,7670,True,buena,2014
76561198049711406,2015-03-24,22380,True,buena,2015
76561198049711406,2014-12-10,282070,True,buena,2014
76561198049711406,2014-11-11,250900,True,buena,2014
76561198091885821,2015-11-01,373680,True,buena,2015
76561198091885821,2013-11-27,56400,True,buena,2013
Aragnum,2014-09-22,290080,True,buena,2014
Aragnum,2015-12-12,407510,True,buena,2015
Aragnum,2015-12-18,298030,True,buena,2015
blablabla174,2015-12-20,730,True,mala,2015
DarthVaderRidingCharizard,2014-07-27,238240,False,mala,2014
76561198062298425,2015-12-30,244450,False,neutral,2015
76561198062298425,2015-06-03,34030,True,neutral,2015
76561198062298425,2015-04-28,241540,True,mala,2015
Darvenom,2013-01-16,40800,True,neutral,2013
ilovehamstersandbunnies,2014-01-18,340,True,neutral,2014
76561198108000725,2015-10-29,299460,True,mala,2015
DasKrow,2014-09-23,236510,True,neutral,2014
DasKrow,2014-12-18,218620,True,buena,2014
DasKrow,2014-07-21,207170,True,buena,2014
memesyouneedemigotem,2015-05-01,218230,False,neutral,2015
76561198087170428,2014-12-25,206420,True,buena,2014
76561198075900533,2015-08-06,344040,False,neutral,2015
76561198075900533,2015-08-14,214950,True,neutral,2015
76561198075900533,2015-08-12,383080,True,mala,2015
76561198075900533,2014-06-21,72850,True,mala,2014
Rule_34_is_always_right,2014-06-10,211820,True,mala,2014
flynnnz,2015-11-23,730,True,neutral,2015
dickspitarm,2015-06-21,730,False,mala,2015
dickspitarm,2015-11-06,314410,True,neutral,2015
dickspitarm,2011-09-10,105600,True,neutral,2011
dickspitarm,2015-09-26,403740,True,neutral,2015
DAT_BOl,2015-07-10,252950,True,buena,2015
76561198085042163,2015-04-21,304030,True,buena,2015
76561198087173211,2014-12-21,304930,False,neutral,2014
76561198068056922,2014-05-16,243870,False,buena,2014
davidkhumsri,2014-02-20,206420,True,buena,2014
davidkhumsri,2014-03-28,730,True,buena,2014
76561198043929272,2013-04-18,219640,True,neutral,2013
johngray40,2013-04-02,8870,True,buena,2013
johngray40,2013-01-02,219640,True,buena,2013
panudichaum,2014-05-28,570,True,mala,2014
DavidDoDecree,2015-07-24,238430,False,buena,2015
DavidDoDecree,2015-11-08,367580,True,mala,2015
SwagDavy,2015-12-14,393420,True,buena,2015
SwagDavy,2015-12-14,393420,True,buena,2015
76561198031394484,2014-11-20,298110,True,buena,2014
dax246,2014-06-26,204360,True,buena,2014
dax246,2015-08-31,206190,True,buena,2015
Lotte88,2014-09-19,730,True,neutral,2014
76561198057276303,2015-09-28,730,True,buena,2015
76561198057276303,2015-03-02,252490,True,neutral,2015
76561198057276303,2014-03-08,233720,True,mala,2014
Dazie,2015-01-30,319630,True,neutral,2015
DazzaMH,2015-10-21,318430,True,neutral,2015
DazzaMH,2013-12-13,219150,True,buena,2013
DazzaMH,2015-05-12,304930,True,buena,2015
76561198078267210,2015-07-02,440,True,neutral,2015
76561198068092609,2014-02-20,208090,True,buena,2014
Da_Stel_,2015-04-22,223470,True,neutral,2015
DBZfreakMBB,2015-05-30,107410,True,mala,2015
DBZfreakMBB,2014-12-27,22380,True,neutral,2014
76561198062422965,2014-11-06,730,True,buena,2014
DCHuckels97,2014-04-04,265930,True,buena,2014
dcrschannel,2014-11-30,222880,True,neutral,2014
76561198053454865,2015-03-26,72850,True,neutral,2015
underurskin,2015-03-23,322330,True,buena,2015
underurskin,2014-09-28,730,True,neutral,2014
dead_triton,2013-12-02,214950,True,buena,2013
deadlyUK,2015-05-17,440,True,buena,2015
deadlyUK,2014-06-27,65790,False,mala,2014
deadlyUK,2015-02-26,730,True,neutral,2015
deadlyUK,2014-12-13,222900,True,buena,2014
deadlyUK,2014-06-27,8930,True,mala,2014
deadlyUK,2014-06-12,63380,True,neutral,2014
deadlyUK,2014-05-29,4000,True,neutral,2014
DeadlyLankan,2014-06-14,218230,True,buena,2014
DeadlyLankan,2014-12-01,49520,True,buena,2014
AZA1498,2015-03-04,239140,True,buena,2015
AZA1498,2015-06-13,334772,True,buena,2015
AZA1498,2014-04-30,221100,True,buena,2014
AZA1498,2015-08-20,333930,False,mala,2015
AZA1498,2014-07-25,227940,False,neutral,2014
AZA1498,2014-04-30,10090,True,buena,2014
AZA1498,2014-04-30,224580,False,buena,2014
imdeadset,2015-06-16,4000,True,buena,2015
imdeadset,2015-06-16,346900,True,neutral,2015
imdeadset,2015-06-16,271590,True,buena,2015
imdeadset,2015-06-16,730,True,buena,2015
imdeadset,2014-06-09,440,True,buena,2014
76561198064663093,2015-12-08,200210,True,buena,2015
76561198078807139,2013-11-29,218130,True,neutral,2013
macca1138,2015-04-30,242860,True,neutral,2015
76561198073638584,2015-12-14,291480,True,buena,2015
76561198057685527,2013-12-20,72850,True,buena,2013
deathbycaffeinee,2014-06-29,49520,True,buena,2014
deathbymoon12,2015-03-26,244850,True,neutral,2015
deathbymoon12,2015-07-24,105600,True,buena,2015
deathbymoon12,2015-06-22,232090,True,buena,2015
deathbymoon12,2014-05-24,221100,True,buena,2014
deathbymoon12,2014-04-23,42910,True,buena,2014
12839201,2014-09-21,304930,True,buena,2014
76561198050614447,2014-07-15,34870,False,buena,2014
76561197971860091,2014-11-01,306620,False,neutral,2014
76561197971860091,2014-08-08,298480,False,mala,2014
76561197971860091,2014-06-13,218090,True,neutral,2014
Jayden028,2015-11-13,440,True,buena,2015
76561198073138517,2014-02-17,200260,True,neutral,2014
76561198073138517,2015-05-15,282070,True,buena,2015
76561198066468003,2014-06-27,203160,True,buena,2014
2222455,2013-12-13,242700,True,neutral,2013
DebaKLe,2013-11-29,221910,True,buena,2013
debstup,2014-07-03,4000,True,neutral,2014
76561198084302122,2015-05-11,301520,True,buena,2015
dmaster4391,2014-03-16,730,True,buena,2014
76561198010443610,2014-06-24,245170,True,buena,2014
76561198010443610,2011-07-06,440,True,neutral,2011
76561198010443610,2011-07-06,220,True,buena,2011
76561198010443610,2011-07-06,400,True,buena,2011
firenze17,2014-06-19,50650,True,buena,2014
76561198077971454,2014-11-17,227480,True,buena,2014
noeop,2013-12-11,730,True,neutral,2013
noeop,2015-10-30,550,True,mala,2015
noeop,2013-11-28,440,True,buena,2013
527788235,2014-05-28,6910,True,buena,2014
527788235,2015-09-13,291250,True,neutral,2015
527788235,2014-05-22,248570,True,buena,2014
527788235,2014-05-18,220240,True,buena,2014
527788235,2014-04-19,8870,True,buena,2014
527788235,2014-02-17,205100,True,buena,2014
76561198080224976,2014-09-29,282440,True,buena,2014
76561198080224976,2014-04-14,730,True,buena,2014
76561198085136299,2015-12-28,236110,True,neutral,2015
76561198085136299,2015-01-10,261640,True,neutral,2015
defalt14,2013-10-18,221040,True,mala,2013
defalt14,2014-10-24,730,True,neutral,2014
SeahDefault,2014-10-08,282350,False,mala,2014
SeahDefault,2015-11-17,378120,True,neutral,2015
SeahDefault,2015-02-16,48700,False,buena,2015
Default_smile,2015-10-25,374570,True,neutral,2015
76561198060808593,2014-03-15,4000,True,buena,2014
76561198060808593,2014-03-15,550,True,buena,2014
76561198060808593,2014-03-15,730,True,buena,2014
LameGames,2015-11-09,311210,True,neutral,2015
123123718417671290,2013-04-17,1250,True,mala,2013
Delcari2,2015-12-07,730,False,neutral,2015
OGDelicate,2015-10-11,440,True,buena,2015
76561197968314652,2014-04-26,243870,True,buena,2014
76561198088473518,2015-11-15,241930,False,mala,2015
DELIsauce,2015-01-07,207610,True,mala,2015
Deludere,2014-10-07,301520,True,neutral,2014
Deludere,2015-05-28,200210,True,buena,2015
Deludere,2014-02-05,550,True,neutral,2014
demdem321,2014-10-04,221100,False,mala,2014
demdem321,2014-10-04,570,True,buena,2014
demdem321,2014-06-22,4000,True,neutral,2014
76561198091563407,2015-10-07,335240,True,neutral,2015
76561198077262819,2015-05-05,17080,True,neutral,2015
GabenRulesSteam,2015-02-25,730,True,buena,2015
DemoPanTheNigga,2014-08-22,730,True,neutral,2014
xVIRUSx9,2014-07-22,304930,True,buena,2014
DemoPanTheNigga,2014-08-22,730,True,neutral,2014
xVIRUSx9,2014-07-22,304930,True,buena,2014
captainerickub,2014-05-08,236390,True,neutral,2014
captainerickub,2013-11-27,550,True,neutral,2013
captainerickub,2015-04-12,224540,True,neutral,2015
captainerickub,2014-09-22,304930,True,neutral,2014
captainerickub,2014-04-03,91310,True,neutral,2014
76561198000595834,2015-12-21,295110,False,mala,2015
denglong,2014-10-04,72850,True,neutral,2014
denglong,2013-12-04,203160,True,neutral,2013
denglong,2013-05-28,211400,True,buena,2013
denglong,2012-11-23,630,True,neutral,2012
76561198082226936,2015-08-01,227940,True,buena,2015
76561198082226936,2014-08-08,227680,True,neutral,2014
76561198082226936,2015-07-17,215470,True,neutral,2015
DeNo64,2014-11-24,310080,True,buena,2014
KamuKambing,2013-11-07,440,True,neutral,2013
76561198083633997,2014-11-10,230410,False,neutral,2014
76561198083633997,2015-02-21,440,True,neutral,2015
wahlords,2013-12-14,70000,False,neutral,2013
wahlords,2015-03-27,212480,True,neutral,2015
wahlords,2015-03-24,29800,True,neutral,2015
wahlords,2015-01-27,311480,True,neutral,2015
wahlords,2015-01-12,259530,True,neutral,2015
wahlords,2015-01-03,212800,True,mala,2015
wahlords,2014-12-16,97000,True,buena,2014
wahlords,2014-01-18,261820,True,buena,2014
wahlords,2013-12-11,4000,True,buena,2013
wahlords,2013-06-25,208090,True,mala,2013
calstormgamer123,2015-03-02,730,True,neutral,2015
calstormgamer123,2014-10-12,304930,True,neutral,2014
calstormgamer123,2015-02-14,570,True,mala,2015
76561198041882833,2013-12-30,1250,True,buena,2013
76561198041882833,2013-12-17,244850,True,buena,2013
76561198073847075,2014-05-27,440,True,neutral,2014
76561198052117413,2015-02-20,48700,True,buena,2015
76561198074727993,2013-04-19,440,True,buena,2013
76561197991633595,2014-09-05,233250,True,buena,2014
76561197991633595,2014-11-05,242920,True,buena,2014
76561197991633595,2014-10-30,224260,True,mala,2014
76561197991633595,2014-06-27,236850,True,neutral,2014
76561197991633595,2014-05-20,201810,True,buena,2014
derplaymc,2015-08-14,440,True,buena,2015
derplaymc,2015-12-04,218620,True,mala,2015
DerpLord_,2013-10-31,440,True,buena,2013
76561198069139035,2015-02-23,6020,True,mala,2015
76561198069139035,2014-08-05,3483,True,mala,2014
76561198069139035,2014-07-23,267610,True,mala,2014
76561198069139035,2014-02-11,4000,True,buena,2014
76561198165280229,2015-08-20,730,True,neutral,2015
76561198165280229,2015-08-10,363970,False,mala,2015
76561198049914517,2013-11-29,218620,True,buena,2013
76561198009171558,2014-05-14,113200,True,buena,2014
djfordj,2014-02-22,440,True,neutral,2014
76561198087000746,2015-03-26,329130,True,mala,2015
76561198087000746,2015-05-22,301520,True,neutral,2015
kierensimpson,2015-10-30,401920,True,neutral,2015
Destero,2015-12-12,227940,False,buena,2015
76561198098009605,2014-05-17,243870,True,buena,2014
76561198098009605,2014-10-18,440,True,buena,2014
76561198074056771,2014-06-13,221910,True,buena,2014
destructive_entity,2015-10-18,218620,False,buena,2015
desulax,2014-06-24,245170,True,neutral,2014
desulax,2012-12-07,71340,True,buena,2012
76561198062577557,2014-11-13,730,True,buena,2014
detailmovie,2015-10-31,287290,True,neutral,2015
detailmovie,2015-12-24,364050,False,buena,2015
detailmovie,2015-12-23,222880,False,neutral,2015
detailmovie,2015-12-30,340300,True,neutral,2015
detailmovie,2015-12-25,287120,True,buena,2015
detailmovie,2012-08-16,12900,True,mala,2012
Detective_bot,2015-11-21,417860,True,neutral,2015
76561198063074670,2015-02-15,730,True,mala,2015
76561198063074670,2015-04-03,282070,True,mala,2015
317984739321,2014-08-27,730,True,buena,2014
317984739321,2015-10-13,252950,True,buena,2015
317984739321,2014-06-07,440,True,neutral,2014
patodomau,2014-12-20,204360,True,neutral,2014
76561198071703246,2014-08-04,730,True,buena,2014
76561198095637062,2013-12-01,99900,True,neutral,2013
76561198092431676,2014-07-26,221100,True,neutral,2014
76561198092431676,2015-04-08,730,True,buena,2015
dontgohere,2015-08-30,391720,True,mala,2015
dontgohere,2015-03-19,255710,True,neutral,2015
76561198076708943,2015-01-20,221380,True,buena,2015
76561198076708943,2015-01-20,305260,False,mala,2015
76561198076708943,2015-01-20,238960,True,neutral,2015
76561198083306954,2015-01-30,214190,True,buena,2015
76561198035941275,2014-06-28,265930,True,neutral,2014
BuffinMutton,2015-06-30,550,True,neutral,2015
BuffinMutton,2015-06-30,271590,True,neutral,2015
BuffinMutton,2015-05-07,221100,True,mala,2015
BuffinMutton,2015-09-22,10090,True,neutral,2015
BuffinMutton,2015-06-30,49520,True,buena,2015
BuffinMutton,2015-06-30,12210,True,neutral,2015
BuffinMutton,2015-06-30,730,True,neutral,2015
BuffinMutton,2015-06-30,1840,True,buena,2015
BuffinMutton,2015-06-30,107410,True,mala,2015
d1kitty,2015-12-31,570,False,mala,2015
76561198084360124,2014-06-21,4000,True,neutral,2014
76561198084360124,2015-05-14,730,True,mala,2015
76561198099034624,2015-04-28,236850,True,buena,2015
dexterthelex,2014-11-29,8930,True,neutral,2014
26070,2013-11-29,440,True,buena,2013
DeZire26,2015-06-22,220780,True,neutral,2015
DeZire26,2015-06-19,50300,True,buena,2015
deztroyeer,2014-01-29,256410,True,neutral,2014
76561198042309011,2014-05-23,203770,True,buena,2014
TheWatchdogEM,2015-06-06,253710,True,buena,2015
TheWatchdogEM,2014-11-06,221100,True,neutral,2014
TheWatchdogEM,2015-06-06,236390,False,buena,2015
TheWatchdogEM,2015-03-19,251170,True,buena,2015
TheWatchdogEM,2015-03-18,17410,True,buena,2015
TheWatchdogEM,2015-03-16,235600,True,neutral,2015
TheWatchdogEM,2015-03-13,20500,True,buena,2015
TheWatchdogEM,2015-03-08,317360,True,neutral,2015
TheWatchdogEM,2015-03-07,218230,True,buena,2015
TheWatchdogEM,2014-11-01,107410,True,buena,2014
DiamondMaiden,2014-08-18,570,True,neutral,2014
zimmer500,2015-02-20,326480,True,buena,2015
76561198061097866,2015-06-23,440,True,buena,2015
76561198027369898,2012-08-10,200210,True,neutral,2012
76561198027369898,2012-07-14,440,True,buena,2012
76561198027369898,2011-12-27,20570,True,buena,2011
diablowe,2015-02-22,324810,True,buena,2015
diablowe,2015-04-25,232090,True,buena,2015
diablowe,2015-01-31,290790,True,buena,2015
Ch4osCosmo,2013-11-25,39120,True,neutral,2013
Aika2013,2013-12-26,440,True,neutral,2013
Aika2013,2015-08-30,307780,True,buena,2015
Aika2013,2014-11-08,4000,True,neutral,2014
Aika2013,2014-03-12,550,True,neutral,2014
Aika2013,2015-07-06,346110,True,buena,2015
Aika2013,2014-05-03,226700,True,neutral,2014
Aika2013,2015-06-20,295110,False,mala,2015
therealmrandersen,2015-02-27,72850,True,neutral,2015
therealmrandersen,2015-02-16,218620,True,neutral,2015
Dickpotato,2013-12-22,440,True,mala,2013
teejamon,2015-10-25,218230,True,mala,2015
teejamon,2015-09-23,55230,True,neutral,2015
teejamon,2015-11-20,417860,True,mala,2015
teejamon,2015-11-03,223470,True,neutral,2015
teejamon,2015-10-30,200510,True,neutral,2015
teejamon,2015-10-23,22330,True,mala,2015
teejamon,2015-10-21,304930,True,neutral,2015
teejamon,2015-10-17,4000,True,mala,2015
teejamon,2015-07-21,317360,True,mala,2015
AestheticKing,2015-08-03,316010,False,neutral,2015
76561198039481909,2014-06-20,8190,True,neutral,2014
dickycabeza,2014-06-29,252350,True,buena,2014
awesomaster,2015-01-01,265930,True,buena,2015
awesomaster,2015-01-01,4000,True,neutral,2015
awesomaster,2015-01-01,219740,True,buena,2015
awesomaster,2014-11-24,440,True,buena,2014
Diddoms,2014-07-08,238460,True,neutral,2014
76561198144337166,2015-09-11,298240,False,neutral,2015
subtlememe,2014-02-09,208090,True,buena,2014
subtlememe,2014-03-24,239220,False,buena,2014
76561198106325217,2014-07-04,570,True,neutral,2014
76561198082554293,2013-11-30,4000,True,neutral,2013
76561198074763222,2014-01-15,4000,True,neutral,2014
76561198071282547,2014-05-01,8930,True,buena,2014
diet_cola,2015-12-28,244850,True,buena,2015
diet_cola,2014-08-29,227940,True,buena,2014
76561198056568217,2015-03-28,236110,True,buena,2015
76561198056568217,2014-06-25,440,True,neutral,2014
76561198056568217,2014-02-14,230410,True,buena,2014
76561198056568217,2014-05-17,265630,True,mala,2014
mrnugget145,2014-05-15,440,True,neutral,2014
DigitalAlarm,2014-10-06,730,True,buena,2014
jkajkablamblam,2015-01-20,297020,True,neutral,2015
jkajkablamblam,2013-12-26,221640,True,neutral,2013
76561198086822291,2014-01-24,221100,True,buena,2014
76561198109306249,2015-09-05,6800,True,neutral,2015
76561198109306249,2015-12-21,238090,True,buena,2015
DG249,2014-03-29,265650,True,buena,2014
76561198028458466,2014-08-26,261030,True,neutral,2014
76561198028458466,2013-07-16,45100,True,neutral,2013
76561198028458466,2013-05-09,50300,True,buena,2013
spongedil789,2015-01-27,24240,True,neutral,2015
Dimah36,2014-06-22,730,True,neutral,2014
76561198122280156,2015-02-13,4000,True,buena,2015
76561198122280156,2015-08-15,263760,True,mala,2015
76561198057988695,2015-09-20,386360,True,buena,2015
dimkp,2015-05-06,253430,True,neutral,2015
76561198066040860,2014-01-07,440,True,neutral,2014
76561198147557097,2015-02-24,212893,True,neutral,2015
76561198147557097,2015-12-27,298520,True,buena,2015
dinkd,2012-07-06,240,True,buena,2012
1MLG2U,2014-11-15,13520,True,neutral,2014
1MLG2U,2015-05-29,10090,True,buena,2015
1MLG2U,2014-02-13,105600,True,neutral,2014
1MLG2U,2014-01-19,17080,True,neutral,2014
1MLG2U,2014-03-19,37400,True,neutral,2014
dinom8,2013-05-28,440,True,neutral,2013
Potatoesarekool,2015-09-01,372800,True,buena,2015
Potatoesarekool,2014-06-07,263540,True,buena,2014
76561198068953672,2014-07-01,222900,True,neutral,2014
76561198058128702,2015-07-19,252950,True,neutral,2015
76561198058128702,2014-12-28,49520,True,mala,2014
76561198058128702,2014-11-24,72850,True,buena,2014
NicolasNic,2014-07-25,550,True,buena,2014
NicolasNic,2014-06-21,10,True,neutral,2014
76561198049738821,2014-06-30,24200,True,neutral,2014
dipsmash,2015-09-27,315880,False,buena,2015
dipsmash,2015-12-12,322170,True,buena,2015
dipsmash,2015-05-12,301520,True,buena,2015
DirefulSpy,2013-03-17,4000,True,buena,2013
comcozzolino01,2015-06-09,249380,False,mala,2015
comcozzolino01,2015-06-23,208650,False,neutral,2015
comcozzolino01,2015-04-14,271590,True,neutral,2015
comcozzolino01,2015-01-10,317710,True,buena,2015
comcozzolino01,2015-07-05,365670,True,mala,2015
comcozzolino01,2015-02-04,32500,False,neutral,2015
comcozzolino01,2015-11-16,358090,True,neutral,2015
comcozzolino01,2015-11-30,225540,False,mala,2015
WelcomeToBeastMode,2015-01-01,105600,True,buena,2015
76561198061803718,2014-07-08,238460,True,buena,2014
Roar6253,2015-06-13,265930,False,mala,2015
76561197963455626,2015-12-21,298030,True,neutral,2015
76561197963455626,2014-06-23,203160,True,buena,2014
protodan2001,2014-07-26,4000,True,buena,2014
protodan2001,2014-04-12,99900,False,buena,2014
protodan2001,2014-10-06,323500,True,buena,2014
protodan2001,2014-02-11,252490,False,neutral,2014
protodan2001,2013-12-06,55230,True,buena,2013
protodan2001,2013-10-19,218620,True,buena,2013
protodan2001,2013-08-10,34880,True,neutral,2013
76561198000691867,2014-04-10,300,True,buena,2014
Dissimilar,2013-01-28,218230,True,neutral,2013
76561198006889139,2014-06-25,269730,True,buena,2014
76561198006889139,2015-05-05,271590,True,buena,2015
iego784,2015-07-14,304050,True,neutral,2015
dittopower,2013-12-22,219890,True,neutral,2013
dittopower,2011-09-22,1250,True,buena,2011
76561198075272138,2015-10-21,319630,True,buena,2015
76561198075272138,2015-12-04,225540,True,buena,2015
76561198075272138,2015-11-13,261030,True,neutral,2015
76561198075272138,2014-04-21,210770,True,buena,2014
76561198023788999,2015-07-21,218230,True,buena,2015
WAIIIII,2014-07-08,440,True,neutral,2014
WAIIIII,2015-11-04,376870,False,neutral,2015
76561198081774093,2015-04-15,317360,True,neutral,2015
UCNz1EtRDfxU2pfbccI_HFxw,2014-09-29,34330,True,mala,2014
UCNz1EtRDfxU2pfbccI_HFxw,2014-08-06,304930,True,neutral,2014
UCNz1EtRDfxU2pfbccI_HFxw,2015-01-01,730,True,neutral,2015
UCNz1EtRDfxU2pfbccI_HFxw,2015-01-05,105600,True,neutral,2015
UCNz1EtRDfxU2pfbccI_HFxw,2014-06-06,231430,True,buena,2014
UCNz1EtRDfxU2pfbccI_HFxw,2012-11-11,440,True,buena,2012
UCNz1EtRDfxU2pfbccI_HFxw,2014-07-30,48700,True,mala,2014
UCNz1EtRDfxU2pfbccI_HFxw,2014-07-30,206500,True,buena,2014
phatazbuv,2014-08-16,440,True,neutral,2014
76561198040016388,2013-11-29,8500,True,neutral,2013
Djangod,2015-06-23,20,True,neutral,2015
76561198076180625,2013-12-21,8190,True,mala,2013
76561198076180625,2012-12-02,205100,True,buena,2012
djoker888,2015-08-04,440,True,neutral,2015
76561198060795144,2015-08-13,213610,True,neutral,2015
76561198058711482,2015-12-21,105600,True,mala,2015
D_L_S,2015-02-25,440,True,buena,2015
deejmyster,2014-01-29,440,True,neutral,2014
deejmyster,2014-06-20,252490,True,buena,2014
Shockwave317,2014-05-12,244850,True,buena,2014
76561198061681728,2013-11-27,230410,True,buena,2013
76561198076144807,2015-03-06,271290,True,buena,2015
76561198097058385,2013-12-18,230410,True,buena,2013
76561198097058385,2014-11-19,209650,True,neutral,2014
Nuclueus,2014-02-18,4000,True,buena,2014
Nuclueus,2014-02-21,730,True,mala,2014
Dnemisis,2013-12-09,12750,True,neutral,2013
Hamish245,2015-02-28,318430,True,buena,2015
ArMeDNeo,2014-09-09,207140,True,buena,2014
ArMeDNeo,2014-07-25,304930,True,buena,2014
76561198064236073,2015-06-03,227940,True,buena,2015
76561198004624665,2015-11-13,218620,False,neutral,2015
shaunstephen,2015-06-01,230410,False,buena,2015
GeneralCuddles,2013-09-25,218620,True,buena,2013
GeneralCuddles,2013-09-25,218620,True,buena,2013
76561198137267002,2014-10-31,1250,True,buena,2014
76561198004853547,2015-12-19,230410,True,neutral,2015
76561198004853547,2015-12-19,730,True,neutral,2015
DocFortress,2014-09-20,550,True,neutral,2014
DocFortress,2014-09-04,295710,False,buena,2014
DocFortress,2014-04-07,113020,True,neutral,2014
DocFortress,2013-06-30,440,True,neutral,2013
76561198065642603,2015-12-03,218550,True,buena,2015
76561198065642603,2015-07-20,24960,True,neutral,2015
76561198065642603,2015-07-10,230410,True,neutral,2015
